Contract name,Bytesize,Average ETH Price,STD ETH price,Average Gas Fees,STD Gas fees,Average deployment cost (ETH),STD Deployment cost (ETH),Average deployment cost (USD),STD Deployment cost (USD)
IProposalExecutionEngine.sol,0.0,3100.1850000000004,1.0437744009122958,21000.0,0.0,0.0001775398677108,2.1473399389445154e-06,0.55,0.008944271909999166
ITokenDistributor.sol,48313.0,3100.893,1.7715927861671765,9683600.0,0.0,0.08175815239016208,0.0034304680152463032,253.522,10.557114946802463
LibAddress.sol,160.0,3097.5510000000004,1.5662787108301173,53000.0,0.0,0.00045109047340279994,1.553655160414892e-05,1.4,0.04582575694955834
LibERC20Compat.sol,160.0,3096.94,0.4102438299353296,53000.0,0.0,0.0004734436049445,1.3824256434656551e-05,1.467,0.04172529209005011
LibGlobals.sol,160.0,3096.954,0.5716327492367518,53000.0,0.0,0.000462924951332,2.1891019141428796e-05,1.434,0.06858571279792895
LibProposal.sol,160.0,3099.692,1.4068461180954384,53000.0,0.0,0.0004676499440447,2.428614578129968e-05,1.448,0.07613146524269714
LibRawResult.sol,160.0,3100.0350000000003,0.762774540739329,53000.0,0.0,0.00047686407140880006,8.862258219124715e-06,1.478,0.026758176320519328
LibSafeCast.sol,160.0,3101.6560000000004,1.7819326586602289,53000.0,0.0,0.00046118489856939994,3.905717493948617e-06,1.433,0.011874342087037927
LibSafeERC721.sol,160.0,3103.49,0.31999999999993634,53000.0,0.0,0.00045000597266350005,3.282513825248352e-06,1.3980000000000001,0.008717797887081356
MerkleProof.sol,160.0,3105.111,1.2729292989007541,53000.0,0.0,0.0004474948325893,4.593306382837931e-06,1.391,0.016401219466856683
MetadataProvider.sol,3833.0,3106.01,0.2374868417406266,787600.0,0.0,0.00649586057288036,8.439536737518514e-05,20.177,0.2603094312544208
MetadataRegistry.sol,5284.0,3106.1330000000003,0.317050469168379,1077800.0,0.0,0.00855665102652568,0.00013336782667975177,26.580000000000002,0.4150421665325106
Multicall.sol,0.0,3106.443,0.6599704538839397,21000.0,0.0,0.000165626866167,1.306760674189599e-06,0.5119999999999999,0.0040000000000000036
Party.sol,49709.0,3106.6279999999997,1.0773745866688347,9962800.0,0.0,0.07805197625085,0.001123815547439252,242.478,3.457374148107201
PartyGovernance.sol,48313.0,3105.14,0.8385702117294364,9683600.0,0.0,0.07337678584468413,0.0012692697018042486,227.84666666666666,3.9702532804735644
PartyGovernanceNFT.sol,48313.0,3105.1760000000004,0.2994394763554354,9683600.0,0.0,0.0719215882245631,0.0035967871320377004,223.329,11.175071767107358
ProposalStorage.sol,0.0,3104.897,0.38698966394479195,21000.0,0.0,0.00016898097483539998,5.496026263025287e-06,0.523,0.015524174696260037
ReadOnlyDelegateCall.sol,0.0,3104.704,0.3574409042066472,21000.0,0.0,0.00016446616012050002,6.487080789294761e-06,0.5109999999999999,0.01757839583124696
RendererStorage.sol,20723.0,3107.1380000000004,0.9440000000000509,4165600.0,0.0,0.035012929864343116,0.0010898713043536058,108.78899999999999,3.3920036851395037
RollingAuctionCrowdfund.sol,37092.0,3107.518,0.4855677089756986,7439400.0,0.0,0.06222876507668125,0.0011267637148118844,193.379,3.5103061120078998
SSTORE2.sol,160.0,3108.0,0.0,53000.0,0.0,0.0004406256616475999,8.769780693639266e-06,1.3679999999999999,0.02856571371417133
